split,method,normalization,resolution,curve_index,density_ratio,sample_fraction,sample_axis_rows,sample_axis_cols,sample_count,log_mae_interp_count,log_mae_interp_mean,log_mae_interp_median,log_mae_interp_std,entropy_error_interp_count,entropy_error_interp_mean,entropy_error_interp_median,entropy_error_interp_std,entropy_error_direct_count,entropy_error_direct_mean,entropy_error_direct_median,entropy_error_direct_std,radial_error_interp_count,radial_error_interp_mean,radial_error_interp_median,radial_error_interp_std,radial_error_direct_count,radial_error_direct_mean,radial_error_direct_median,radial_error_direct_std,compress_s_mean,compress_s_median,fft_s_mean,fft_s_median,interp_s_mean,interp_s_median,compute_s_mean,compute_s_median,total_s_mean,total_s_median,density_1024_entropy_norm_mean,density_1024_entropy_norm_median,density_1024_std_mean,density_1024_std_median,density_1024_gini_mean,density_1024_gini_median
full_eval,sparse_direct_grid,na,6,2,,0.000625,6.0,6.0,36.0,1,1.283789038658142,1.283789038658142,,1,0.011898040771484375,0.011898040771484375,,1,0.012954473495483398,0.012954473495483398,,1,0.008699920035104464,0.008699920035104464,,1,0.0017573175736438577,0.0017573175736438577,,,,,,0.23344163107685745,0.23344163107685745,0.003991147968918085,0.003991147968918085,0.23758261906914413,0.23758261906914413,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,sparse_direct_grid,na,13,3,,0.00125,13.0,13.0,169.0,1,1.2357404232025146,1.2357404232025146,,1,0.010562896728515625,0.010562896728515625,,1,0.0019059181213378906,0.0019059181213378906,,1,0.0043976784361671965,0.0043976784361671965,,1,0.00183676026269781,0.00183676026269781,,,,,,0.23346215207129717,0.23346215207129717,0.00410056090913713,0.00410056090913713,0.2379523660056293,0.2379523660056293,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,sparse_direct_grid,na,27,4,,0.0025,27.0,27.0,729.0,1,0.9741401076316833,0.9741401076316833,,1,0.0031528472900390625,0.0031528472900390625,,1,0.01205587387084961,0.01205587387084961,,1,0.0025082454252302404,0.0025082454252302404,,1,0.0012092320054812563,0.0012092320054812563,,,,,,0.23342143301852047,0.23342143301852047,0.004203630145639181,0.004203630145639181,0.2390441382303834,0.2390441382303834,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,sparse_direct_grid,na,55,5,,0.005,55.0,55.0,3025.0,1,0.8521348834037781,0.8521348834037781,,1,0.008831024169921875,0.008831024169921875,,1,0.007863998413085938,0.007863998413085938,,1,0.0005339191491693534,0.0005339191491693534,,1,0.0005096968393065839,0.0005096968393065839,,,,,,0.2333979371469468,0.2333979371469468,0.004962737904861569,0.004962737904861569,0.24369534105062485,0.24369534105062485,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,sparse_direct_grid,na,110,6,,0.01,110.0,110.0,12100.0,1,0.807965874671936,0.807965874671936,,1,0.010831832885742188,0.010831832885742188,,1,0.0058460235595703125,0.0058460235595703125,,1,0.0010472775970463688,0.0010472775970463688,,1,0.00021051097311683588,0.00021051097311683588,,,,,,0.23383792815729976,0.23383792815729976,0.008587539196014404,0.008587539196014404,0.2629454033449292,0.2629454033449292,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,sparse_direct_grid,na,221,7,,0.02,221.0,221.0,48841.0,1,0.7757272124290466,0.7757272124290466,,1,0.009435653686523438,0.009435653686523438,,1,0.005969047546386719,0.005969047546386719,,1,0.00037944762834330364,0.00037944762834330364,,1,0.00011151083773157638,0.00011151083773157638,,,,,,0.2335011470131576,0.2335011470131576,0.02259131195023656,0.02259131195023656,0.3391431709751487,0.3391431709751487,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,sparse_direct_grid,na,554,8,,0.05,554.0,554.0,306916.0,1,0.6589803099632263,0.6589803099632263,,1,0.010232925415039062,0.010232925415039062,,1,0.004717826843261719,0.004717826843261719,,1,0.0003567348136173695,0.0003567348136173695,,1,6.375099241443454e-05,6.375099241443454e-05,,,,,,0.23936473787762225,0.23936473787762225,0.14005328621715307,0.14005328621715307,0.984972010133788,0.984972010133788,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,sparse_direct_grid,na,1108,9,,0.1,1108.0,1108.0,1227664.0,1,0.5731019973754883,0.5731019973754883,,1,0.009380340576171875,0.009380340576171875,,1,0.0047969818115234375,0.0047969818115234375,,1,7.361779386599562e-05,7.361779386599562e-05,,1,2.4890169854768285e-05,2.4890169854768285e-05,,,,,,0.24771376396529377,0.24771376396529377,0.6375484850723296,0.6375484850723296,3.3612069070804864,3.3612069070804864,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,2,0,,0.00015625,2.0,2.0,4.0,1,4.369459629058838,4.369459629058838,,1,0.02652740478515625,0.02652740478515625,,1,3.5762786865234375e-07,3.5762786865234375e-07,,1,0.002219137558846474,0.002219137558846474,,1,0.0,0.0,,,,,,0.30883195507340133,0.30883195507340133,39.96694528008811,39.96694528008811,40.27610887703486,40.27610887703486,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,3,1,,0.0003125,3.0,3.0,9.0,1,3.6023402214050293,3.6023402214050293,,1,0.019510269165039062,0.019510269165039062,,1,7.3909759521484375e-06,7.3909759521484375e-06,,1,0.004101618678625018,0.004101618678625018,,1,1.988360457420499e-06,1.988360457420499e-06,,,,,,0.2703726519830525,0.2703726519830525,39.9108923568856,39.9108923568856,40.18142881570384,40.18142881570384,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,6,2,,0.000625,6.0,6.0,36.0,1,1.2861599922180176,1.2861599922180176,,1,0.012126922607421875,0.012126922607421875,,1,0.013324975967407227,0.013324975967407227,,1,0.008720537994032471,0.008720537994032471,,1,0.0017751235866570528,0.0017751235866570528,,,,,,0.26233956101350486,0.26233956101350486,39.925791851012036,39.925791851012036,40.18838368006982,40.18838368006982,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,13,3,,0.00125,13.0,13.0,169.0,1,1.2395224571228027,1.2395224571228027,,1,0.010133743286132812,0.010133743286132812,,1,0.0025010108947753906,0.0025010108947753906,,1,0.004498637071742299,0.004498637071742299,,1,0.0019206232938177188,0.0019206232938177188,,,,,,0.28642900893464684,0.28642900893464684,40.14500607806258,40.14500607806258,40.43189744115807,40.43189744115807,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,27,4,,0.0025,27.0,27.0,729.0,1,0.9755300283432007,0.9755300283432007,,1,0.0029506683349609375,0.0029506683349609375,,1,0.012381553649902344,0.012381553649902344,,1,0.0025317567572936653,0.0025317567572936653,,1,0.0012348533279409877,0.0012348533279409877,,,,,,0.2899217321537435,0.2899217321537435,40.25168602610938,40.25168602610938,40.54308843216859,40.54308843216859,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,55,5,,0.005,55.0,55.0,3025.0,1,0.8519912958145142,0.8519912958145142,,1,0.008840560913085938,0.008840560913085938,,1,0.007860183715820312,0.007860183715820312,,1,0.000535938390551208,0.000535938390551208,,1,0.0005060326130130226,0.0005060326130130226,,,,,,0.2581344221252948,0.2581344221252948,40.657775910105556,40.657775910105556,40.9223334454,40.9223334454,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,110,6,,0.01,110.0,110.0,12100.0,1,0.8078311681747437,0.8078311681747437,,1,0.0108489990234375,0.0108489990234375,,1,0.0058078765869140625,0.0058078765869140625,,1,0.0010468760696758885,0.0010468760696758885,,1,0.00020838904038346584,0.00020838904038346584,,,,,,0.2603568199556321,0.2603568199556321,41.87349894409999,41.87349894409999,42.15511250519194,42.15511250519194,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,221,7,,0.02,221.0,221.0,48841.0,1,0.7757388353347778,0.7757388353347778,,1,0.00943756103515625,0.00943756103515625,,1,0.00597381591796875,0.00597381591796875,,1,0.00037995117882230436,0.00037995117882230436,,1,0.00011081009924242025,0.00011081009924242025,,,,,,0.2852785710711032,0.2852785710711032,47.08316783094779,47.08316783094779,47.48033724911511,47.48033724911511,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,554,8,,0.05,554.0,554.0,306916.0,1,0.6589841842651367,0.6589841842651367,,1,0.010236740112304688,0.010236740112304688,,1,0.004719734191894531,0.004719734191894531,,1,0.00035624514186852543,0.00035624514186852543,,1,6.334048532333425e-05,6.334048532333425e-05,,,,,,0.2563991982024163,0.2563991982024163,72.7532724509947,72.7532724509947,73.62178866635077,73.62178866635077,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
full_eval,spfft_grid,na,1108,9,,0.1,1108.0,1108.0,1227664.0,1,0.5731080770492554,0.5731080770492554,,1,0.00937652587890625,0.00937652587890625,,1,0.004801750183105469,0.004801750183105469,,1,7.362935357398072e-05,7.362935357398072e-05,,1,2.507316669892167e-05,2.507316669892167e-05,,,,,,0.28586406796239316,0.28586406796239316,163.1367755739484,163.1367755739484,165.99193657701835,165.99193657701835,0.6434715896391289,0.6434715896391289,0.012499402997865512,0.012499402997865512,0.9944377171647949,0.9944377171647949
